class_name,standard,section,subject,teacher,lectures,type,allowed_rooms,daily_max
Class-15,Year-3,B,Programming Lab,Faculty-394,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-15,Year-3,B,Database Lab,Faculty-395,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-15,Year-3,B,Networks Lab,Faculty-396,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-15,Year-3,C,Mathematics,Faculty-397,4,THEORY,,2
Class-15,Year-3,C,Programming Fundamentals,Faculty-398,4,THEORY,,2
Class-15,Year-3,C,Data Structures,Faculty-399,4,THEORY,,2
Class-15,Year-3,C,Database Systems,Faculty-400,4,THEORY,,2
Class-15,Year-3,C,Communication Skills,Faculty-401,4,THEORY,,2
Class-15,Year-3,C,Operating Systems,Faculty-402,4,THEORY,,2
Class-15,Year-3,C,Programming Lab,Faculty-403,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-15,Year-3,C,Database Lab,Faculty-404,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-15,Year-3,C,Networks Lab,Faculty-405,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-16,Year-4,A,Mathematics,Faculty-406,4,THEORY,,2
Class-16,Year-4,A,Programming Fundamentals,Faculty-407,4,THEORY,,2
Class-16,Year-4,A,Data Structures,Faculty-408,4,THEORY,,2
Class-16,Year-4,A,Database Systems,Faculty-409,4,THEORY,,2
Class-16,Year-4,A,Communication Skills,Faculty-410,4,THEORY,,2
Class-16,Year-4,A,Operating Systems,Faculty-411,4,THEORY,,2
Class-16,Year-4,A,Programming Lab,Faculty-412,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-16,Year-4,A,Database Lab,Faculty-413,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-16,Year-4,A,Networks Lab,Faculty-414,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-16,Year-4,B,Mathematics,Faculty-415,4,THEORY,,2
Class-16,Year-4,B,Programming Fundamentals,Faculty-416,4,THEORY,,2
Class-16,Year-4,B,Data Structures,Faculty-417,4,THEORY,,2
Class-16,Year-4,B,Database Systems,Faculty-418,4,THEORY,,2
Class-16,Year-4,B,Communication Skills,Faculty-419,4,THEORY,,2
Class-16,Year-4,B,Operating Systems,Faculty-420,4,THEORY,,2
Class-16,Year-4,B,Programming Lab,Faculty-421,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-16,Year-4,B,Database Lab,Faculty-422,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-16,Year-4,B,Networks Lab,Faculty-423,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-16,Year-4,C,Mathematics,Faculty-424,4,THEORY,,2
Class-16,Year-4,C,Programming Fundamentals,Faculty-425,4,THEORY,,2
Class-16,Year-4,C,Data Structures,Faculty-426,4,THEORY,,2
Class-16,Year-4,C,Database Systems,Faculty-427,4,THEORY,,2
Class-16,Year-4,C,Communication Skills,Faculty-428,4,THEORY,,2
Class-16,Year-4,C,Operating Systems,Faculty-429,4,THEORY,,2
Class-16,Year-4,C,Programming Lab,Faculty-430,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-16,Year-4,C,Database Lab,Faculty-431,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-16,Year-4,C,Networks Lab,Faculty-432,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-17,Year-1,A,Mathematics,Faculty-433,4,THEORY,,2
Class-17,Year-1,A,Programming Fundamentals,Faculty-434,4,THEORY,,2
Class-17,Year-1,A,Data Structures,Faculty-435,4,THEORY,,2
Class-17,Year-1,A,Database Systems,Faculty-436,4,THEORY,,2
Class-17,Year-1,A,Communication Skills,Faculty-437,4,THEORY,,2
Class-17,Year-1,A,Operating Systems,Faculty-438,4,THEORY,,2
Class-17,Year-1,A,Programming Lab,Faculty-439,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-17,Year-1,A,Database Lab,Faculty-440,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-17,Year-1,A,Networks Lab,Faculty-441,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-17,Year-1,B,Mathematics,Faculty-442,4,THEORY,,2
Class-17,Year-1,B,Programming Fundamentals,Faculty-443,4,THEORY,,2
Class-17,Year-1,B,Data Structures,Faculty-444,4,THEORY,,2
Class-17,Year-1,B,Database Systems,Faculty-445,4,THEORY,,2
Class-17,Year-1,B,Communication Skills,Faculty-446,4,THEORY,,2
Class-17,Year-1,B,Operating Systems,Faculty-447,4,THEORY,,2
Class-17,Year-1,B,Programming Lab,Faculty-448,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-17,Year-1,B,Database Lab,Faculty-449,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-17,Year-1,B,Networks Lab,Faculty-450,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-17,Year-1,C,Mathematics,Faculty-451,4,THEORY,,2
Class-17,Year-1,C,Programming Fundamentals,Faculty-452,4,THEORY,,2
Class-17,Year-1,C,Data Structures,Faculty-453,4,THEORY,,2
Class-17,Year-1,C,Database Systems,Faculty-454,4,THEORY,,2
Class-17,Year-1,C,Communication Skills,Faculty-455,4,THEORY,,2
Class-17,Year-1,C,Operating Systems,Faculty-456,4,THEORY,,2
Class-17,Year-1,C,Programming Lab,Faculty-457,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-17,Year-1,C,Database Lab,Faculty-458,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-17,Year-1,C,Networks Lab,Faculty-459,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-18,Year-2,A,Mathematics,Faculty-460,4,THEORY,,2
Class-18,Year-2,A,Programming Fundamentals,Faculty-461,4,THEORY,,2
Class-18,Year-2,A,Data Structures,Faculty-462,4,THEORY,,2
Class-18,Year-2,A,Database Systems,Faculty-463,4,THEORY,,2
Class-18,Year-2,A,Communication Skills,Faculty-464,4,THEORY,,2
Class-18,Year-2,A,Operating Systems,Faculty-465,4,THEORY,,2
Class-18,Year-2,A,Programming Lab,Faculty-466,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-18,Year-2,A,Database Lab,Faculty-467,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-18,Year-2,A,Networks Lab,Faculty-468,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-18,Year-2,B,Mathematics,Faculty-469,4,THEORY,,2
Class-18,Year-2,B,Programming Fundamentals,Faculty-470,4,THEORY,,2
Class-18,Year-2,B,Data Structures,Faculty-471,4,THEORY,,2
Class-18,Year-2,B,Database Systems,Faculty-472,4,THEORY,,2
Class-18,Year-2,B,Communication Skills,Faculty-473,4,THEORY,,2
Class-18,Year-2,B,Operating Systems,Faculty-474,4,THEORY,,2
Class-18,Year-2,B,Programming Lab,Faculty-475,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-18,Year-2,B,Database Lab,Faculty-476,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-18,Year-2,B,Networks Lab,Faculty-477,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-18,Year-2,C,Mathematics,Faculty-478,4,THEORY,,2
Class-18,Year-2,C,Programming Fundamentals,Faculty-479,4,THEORY,,2
Class-18,Year-2,C,Data Structures,Faculty-480,4,THEORY,,2
Class-18,Year-2,C,Database Systems,Faculty-481,4,THEORY,,2
Class-18,Year-2,C,Communication Skills,Faculty-482,4,THEORY,,2
Class-18,Year-2,C,Operating Systems,Faculty-483,4,THEORY,,2
Class-18,Year-2,C,Programming Lab,Faculty-484,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-18,Year-2,C,Database Lab,Faculty-485,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-18,Year-2,C,Networks Lab,Faculty-486,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-19,Year-3,A,Mathematics,Faculty-487,4,THEORY,,2
Class-19,Year-3,A,Programming Fundamentals,Faculty-488,4,THEORY,,2
Class-19,Year-3,A,Data Structures,Faculty-489,4,THEORY,,2
Class-19,Year-3,A,Database Systems,Faculty-490,4,THEORY,,2
Class-19,Year-3,A,Communication Skills,Faculty-491,4,THEORY,,2
Class-19,Year-3,A,Operating Systems,Faculty-492,4,THEORY,,2
Class-19,Year-3,A,Programming Lab,Faculty-493,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-19,Year-3,A,Database Lab,Faculty-494,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-19,Year-3,A,Networks Lab,Faculty-495,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-19,Year-3,B,Mathematics,Faculty-496,4,THEORY,,2
Class-19,Year-3,B,Programming Fundamentals,Faculty-497,4,THEORY,,2
Class-19,Year-3,B,Data Structures,Faculty-498,4,THEORY,,2
Class-19,Year-3,B,Database Systems,Faculty-499,4,THEORY,,2
Class-19,Year-3,B,Communication Skills,Faculty-500,4,THEORY,,2
Class-19,Year-3,B,Operating Systems,Faculty-501,4,THEORY,,2
Class-19,Year-3,B,Programming Lab,Faculty-502,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-19,Year-3,B,Database Lab,Faculty-503,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-19,Year-3,B,Networks Lab,Faculty-504,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-19,Year-3,C,Mathematics,Faculty-505,4,THEORY,,2
Class-19,Year-3,C,Programming Fundamentals,Faculty-506,4,THEORY,,2
Class-19,Year-3,C,Data Structures,Faculty-507,4,THEORY,,2
Class-19,Year-3,C,Database Systems,Faculty-508,4,THEORY,,2
Class-19,Year-3,C,Communication Skills,Faculty-509,4,THEORY,,2
Class-19,Year-3,C,Operating Systems,Faculty-510,4,THEORY,,2
Class-19,Year-3,C,Programming Lab,Faculty-511,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-19,Year-3,C,Database Lab,Faculty-512,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-19,Year-3,C,Networks Lab,Faculty-513,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-20,Year-4,A,Mathematics,Faculty-514,4,THEORY,,2
Class-20,Year-4,A,Programming Fundamentals,Faculty-515,4,THEORY,,2
Class-20,Year-4,A,Data Structures,Faculty-516,4,THEORY,,2
Class-20,Year-4,A,Database Systems,Faculty-517,4,THEORY,,2
Class-20,Year-4,A,Communication Skills,Faculty-518,4,THEORY,,2
Class-20,Year-4,A,Operating Systems,Faculty-519,4,THEORY,,2
Class-20,Year-4,A,Programming Lab,Faculty-520,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-20,Year-4,A,Database Lab,Faculty-521,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-20,Year-4,A,Networks Lab,Faculty-522,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-20,Year-4,B,Mathematics,Faculty-523,4,THEORY,,2
Class-20,Year-4,B,Programming Fundamentals,Faculty-524,4,THEORY,,2
Class-20,Year-4,B,Data Structures,Faculty-525,4,THEORY,,2
Class-20,Year-4,B,Database Systems,Faculty-526,4,THEORY,,2
Class-20,Year-4,B,Communication Skills,Faculty-527,4,THEORY,,2
Class-20,Year-4,B,Operating Systems,Faculty-528,4,THEORY,,2
Class-20,Year-4,B,Programming Lab,Faculty-529,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-20,Year-4,B,Database Lab,Faculty-530,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-20,Year-4,B,Networks Lab,Faculty-531,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-20,Year-4,C,Mathematics,Faculty-532,4,THEORY,,2
Class-20,Year-4,C,Programming Fundamentals,Faculty-533,4,THEORY,,2
Class-20,Year-4,C,Data Structures,Faculty-534,4,THEORY,,2
Class-20,Year-4,C,Database Systems,Faculty-535,4,THEORY,,2
Class-20,Year-4,C,Communication Skills,Faculty-536,4,THEORY,,2
Class-20,Year-4,C,Operating Systems,Faculty-537,4,THEORY,,2
Class-20,Year-4,C,Programming Lab,Faculty-538,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-20,Year-4,C,Database Lab,Faculty-539,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-20,Year-4,C,Networks Lab,Faculty-540,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-21,Year-1,A,Mathematics,Faculty-541,4,THEORY,,2
Class-21,Year-1,A,Programming Fundamentals,Faculty-542,4,THEORY,,2
Class-21,Year-1,A,Data Structures,Faculty-543,4,THEORY,,2
Class-21,Year-1,A,Database Systems,Faculty-544,4,THEORY,,2
Class-21,Year-1,A,Communication Skills,Faculty-545,4,THEORY,,2
Class-21,Year-1,A,Operating Systems,Faculty-546,4,THEORY,,2
Class-21,Year-1,A,Programming Lab,Faculty-547,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-21,Year-1,A,Database Lab,Faculty-548,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-21,Year-1,A,Networks Lab,Faculty-549,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-21,Year-1,B,Mathematics,Faculty-550,4,THEORY,,2
Class-21,Year-1,B,Programming Fundamentals,Faculty-551,4,THEORY,,2
Class-21,Year-1,B,Data Structures,Faculty-552,4,THEORY,,2
Class-21,Year-1,B,Database Systems,Faculty-553,4,THEORY,,2
Class-21,Year-1,B,Communication Skills,Faculty-554,4,THEORY,,2
Class-21,Year-1,B,Operating Systems,Faculty-555,4,THEORY,,2
Class-21,Year-1,B,Programming Lab,Faculty-556,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-21,Year-1,B,Database Lab,Faculty-557,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-21,Year-1,B,Networks Lab,Faculty-558,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-21,Year-1,C,Mathematics,Faculty-559,4,THEORY,,2
Class-21,Year-1,C,Programming Fundamentals,Faculty-560,4,THEORY,,2
Class-21,Year-1,C,Data Structures,Faculty-561,4,THEORY,,2
Class-21,Year-1,C,Database Systems,Faculty-562,4,THEORY,,2
Class-21,Year-1,C,Communication Skills,Faculty-563,4,THEORY,,2
Class-21,Year-1,C,Operating Systems,Faculty-564,4,THEORY,,2
Class-21,Year-1,C,Programming Lab,Faculty-565,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-21,Year-1,C,Database Lab,Faculty-566,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-21,Year-1,C,Networks Lab,Faculty-567,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-22,Year-2,A,Mathematics,Faculty-568,4,THEORY,,2
Class-22,Year-2,A,Programming Fundamentals,Faculty-569,4,THEORY,,2
Class-22,Year-2,A,Data Structures,Faculty-570,4,THEORY,,2
Class-22,Year-2,A,Database Systems,Faculty-571,4,THEORY,,2
Class-22,Year-2,A,Communication Skills,Faculty-572,4,THEORY,,2
Class-22,Year-2,A,Operating Systems,Faculty-573,4,THEORY,,2
Class-22,Year-2,A,Programming Lab,Faculty-574,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-22,Year-2,A,Database Lab,Faculty-575,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-22,Year-2,A,Networks Lab,Faculty-576,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-22,Year-2,B,Mathematics,Faculty-577,4,THEORY,,2
Class-22,Year-2,B,Programming Fundamentals,Faculty-578,4,THEORY,,2
Class-22,Year-2,B,Data Structures,Faculty-579,4,THEORY,,2
Class-22,Year-2,B,Database Systems,Faculty-580,4,THEORY,,2
Class-22,Year-2,B,Communication Skills,Faculty-581,4,THEORY,,2
Class-22,Year-2,B,Operating Systems,Faculty-582,4,THEORY,,2
Class-22,Year-2,B,Programming Lab,Faculty-583,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-22,Year-2,B,Database Lab,Faculty-584,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-22,Year-2,B,Networks Lab,Faculty-585,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-22,Year-2,C,Mathematics,Faculty-586,4,THEORY,,2
Class-22,Year-2,C,Programming Fundamentals,Faculty-587,4,THEORY,,2
